Year,Month,Region,Province/HUC/ICC,Cases
2019,4,5,CAMARINES SUR,81
2019,4,5,CATANDUANES,45
2019,4,5,MASBATE,12
2019,4,5,NAGA CITY,13
2019,4,5,SORSOGON,21
2019,4,6,AKLAN,145
2019,4,6,ANTIQUE,71
2019,4,6,BACOLOD CITY,40
2019,4,6,CAPIZ,171
2019,4,6,GUIMARAS,35
2019,4,6,ILOILO,476
2019,4,6,ILOILO CITY,50
2019,4,6,NEGROS OCCIDENTAL,237
2019,4,7,BOHOL,115
2019,4,7,CEBU,204
2019,4,7,CEBU CITY,91
2019,4,7,LAPU-LAPU CITY (OPON),30
2019,4,7,MANDAUE CITY,25
2019,4,7,NEGROS ORIENTAL,129
2019,4,7,SIQUIJOR,1
2019,4,8,BILIRAN,23
2019,4,8,EASTERN SAMAR,64
2019,4,8,LEYTE,137
2019,4,8,NORTHERN SAMAR,29
2019,4,8,ORMOC CITY,22
2019,4,8,SAMAR (WESTERN SAMAR),120
2019,4,8,SOUTHERN LEYTE,27
2019,4,8,TACLOBAN CITY,36
2019,4,9,CITY OF ISABELA,48
2019,4,9,ZAMBOANGA CITY,313
2019,4,9,ZAMBOANGA DEL NORTE,154
2019,4,9,ZAMBOANGA DEL SUR,320
2019,4,9,ZAMBOANGA SIBUGAY,522
2019,4,10,BUKIDNON,539
2019,4,10,CAGAYAN DE ORO CITY,89
2019,4,10,CAMIGUIN,20
2019,4,10,ILIGAN CITY,44
2019,4,10,LANAO DEL NORTE,109
2019,4,10,MISAMIS OCCIDENTAL,107
2019,4,10,MISAMIS ORIENTAL,165
2019,4,11,DAVAO CITY,114
2019,4,11,DAVAO DE ORO,51
2019,4,11,DAVAO DEL NORTE,59
2019,4,11,DAVAO DEL SUR,49
2019,4,11,DAVAO OCCIDENTAL,7
2019,4,11,DAVAO ORIENTAL,12
2019,4,12,COTABATO (NORTH COTABATO),369
2019,4,12,GENERAL SANTOS CITY (DADIANGAS),63
2019,4,12,SARANGANI,158
2019,4,12,SOUTH COTABATO,293
2019,4,12,SULTAN KUDARAT,118
2019,4,4A,BATANGAS,178
2019,4,4A,CAVITE,192
2019,4,4A,LAGUNA,237
2019,4,4A,LUCENA CITY,6
2019,4,4A,QUEZON,139
2019,4,4A,RIZAL,127
2019,4,4B,MARINDUQUE,33
2019,4,4B,OCCIDENTAL MINDORO,23
2019,4,4B,ORIENTAL MINDORO,94
2019,4,4B,PALAWAN,87
2019,4,4B,PUERTO PRINCESA CITY,14
2019,4,4B,ROMBLON,9
2019,4,BARMM,BASILAN,45
2019,4,BARMM,COTABATO CITY,43
2019,4,BARMM,LANAO DEL SUR,78
2019,4,BARMM,MAGUINDANAO,118
2019,4,BARMM,SULU,6
2019,4,BARMM,TAWI-TAWI,9
2019,4,CAR,ABRA,13
2019,4,CAR,APAYAO,35
2019,4,CAR,BAGUIO CITY,10
2019,4,CAR,BENGUET,60
2019,4,CAR,IFUGAO,23
2019,4,CAR,KALINGA,19
2019,4,CAR,MOUNTAIN PROVINCE,15
2019,4,CARAGA,AGUSAN DEL NORTE,38
2019,4,CARAGA,AGUSAN DEL SUR,85
2019,4,CARAGA,BUTUAN CITY,67
2019,4,CARAGA,DINAGAT ISLANDS,11
2019,4,CARAGA,SURIGAO DEL NORTE,61
2019,4,CARAGA,SURIGAO DEL SUR,65
2019,4,NCR,CALOOCAN CITY,49
2019,4,NCR,CITY OF LAS PIÑAS,17
2019,4,NCR,CITY OF MAKATI,19
2019,4,NCR,CITY OF MALABON,42
2019,4,NCR,CITY OF MANDALUYONG,26
2019,4,NCR,CITY OF MANILA,82
2019,4,NCR,CITY OF MARIKINA,11
2019,4,NCR,CITY OF MUNTINLUPA,6
2019,4,NCR,CITY OF NAVOTAS,9
2019,4,NCR,CITY OF PARAÑAQUE,27
2019,4,NCR,CITY OF PASIG,19
2019,4,NCR,CITY OF SAN JUAN,4
2019,4,NCR,CITY OF VALENZUELA,47
2019,4,NCR,PASAY CITY,7
2019,4,NCR,PATEROS,1
2019,4,NCR,QUEZON CITY,129
2019,4,NCR,TAGUIG CITY,25
2019,5,1,DAGUPAN CITY,6
2019,5,1,ILOCOS NORTE,35
2019,5,1,ILOCOS SUR,92
2019,5,1,LA UNION,48
2019,5,1,PANGASINAN,89
2019,5,2,BATANES,2
2019,5,2,CAGAYAN,290
2019,5,2,CITY OF SANTIAGO,2
2019,5,2,ISABELA,216
2019,5,2,NUEVA VIZCAYA,80
2019,5,2,QUIRINO,58
2019,5,3,ANGELES CITY,4
2019,5,3,AURORA,97
2019,5,3,BATAAN,42
2019,5,3,BULACAN,146
2019,5,3,NUEVA ECIJA,124
2019,5,3,OLONGAPO CITY,2
2019,5,3,PAMPANGA,89
2019,5,3,TARLAC,182
2019,5,3,ZAMBALES,11
2019,5,5,ALBAY,62
2019,5,5,CAMARINES NORTE,17
2019,5,5,CAMARINES SUR,71
2019,5,5,CATANDUANES,34
2019,5,5,MASBATE,15
2019,5,5,NAGA CITY,15
2019,5,5,SORSOGON,57
2019,5,6,AKLAN,255
2019,5,6,ANTIQUE,86
2019,5,6,BACOLOD CITY,32
2019,5,6,CAPIZ,405
2019,5,6,GUIMARAS,70
2019,5,6,ILOILO,944
2019,5,6,ILOILO CITY,60
2019,5,6,NEGROS OCCIDENTAL,259
2019,5,7,BOHOL,108
2019,5,7,CEBU,192
2019,5,7,CEBU CITY,75
2019,5,7,LAPU-LAPU CITY (OPON),29
2019,5,7,MANDAUE CITY,22
2019,5,7,NEGROS ORIENTAL,154
2019,5,7,SIQUIJOR,8
2019,5,8,BILIRAN,19
2019,5,8,EASTERN SAMAR,78
2019,5,8,LEYTE,168
2019,5,8,NORTHERN SAMAR,42
2019,5,8,ORMOC CITY,20
2019,5,8,SAMAR (WESTERN SAMAR),185
2019,5,8,SOUTHERN LEYTE,57
2019,5,8,TACLOBAN CITY,18
2019,5,9,CITY OF ISABELA,47
2019,5,9,ZAMBOANGA CITY,694
2019,5,9,ZAMBOANGA DEL NORTE,112
2019,5,9,ZAMBOANGA DEL SUR,504
2019,5,9,ZAMBOANGA SIBUGAY,644
2019,5,10,BUKIDNON,876
2019,5,10,CAGAYAN DE ORO CITY,103
2019,5,10,CAMIGUIN,18
2019,5,10,ILIGAN CITY,32
2019,5,10,LANAO DEL NORTE,186
2019,5,10,MISAMIS OCCIDENTAL,186
2019,5,10,MISAMIS ORIENTAL,157
2019,5,11,DAVAO CITY,151
2019,5,11,DAVAO DE ORO,55
2019,5,11,DAVAO DEL NORTE,46
2019,5,11,DAVAO DEL SUR,43
2019,5,11,DAVAO OCCIDENTAL,6
2019,5,11,DAVAO ORIENTAL,17
2019,5,12,COTABATO (NORTH COTABATO),600
2019,5,12,GENERAL SANTOS CITY (DADIANGAS),74
2019,5,12,SARANGANI,167
2019,5,12,SOUTH COTABATO,581
2019,5,12,SULTAN KUDARAT,329
2019,5,4A,BATANGAS,284
2019,5,4A,CAVITE,259
2019,5,4A,LAGUNA,280
2019,5,4A,LUCENA CITY,22
2019,5,4A,QUEZON,276
2019,5,4A,RIZAL,106
2019,5,4B,MARINDUQUE,49
2019,5,4B,OCCIDENTAL MINDORO,24
2019,5,4B,ORIENTAL MINDORO,105
2019,5,4B,PALAWAN,98
2019,5,4B,PUERTO PRINCESA CITY,45
2019,5,4B,ROMBLON,19
2019,5,BARMM,BASILAN,67
2019,5,BARMM,COTABATO CITY,54
2019,5,BARMM,LANAO DEL SUR,108
2019,5,BARMM,MAGUINDANAO,191
2019,5,BARMM,SULU,16
2019,5,BARMM,TAWI-TAWI,10
2019,5,CAR,ABRA,29
2019,5,CAR,APAYAO,64
2019,5,CAR,BAGUIO CITY,27
2019,5,CAR,BENGUET,47
2019,5,CAR,IFUGAO,33
2019,5,CAR,KALINGA,37
2019,5,CAR,MOUNTAIN PROVINCE,24
2019,5,CARAGA,AGUSAN DEL NORTE,42
2019,5,CARAGA,AGUSAN DEL SUR,119
2019,5,CARAGA,BUTUAN CITY,55
2019,5,CARAGA,DINAGAT ISLANDS,12
2019,5,CARAGA,SURIGAO DEL NORTE,49
2019,5,CARAGA,SURIGAO DEL SUR,107
2019,5,NCR,CALOOCAN CITY,44
2019,5,NCR,CITY OF LAS PIÑAS,8
2019,5,NCR,CITY OF MAKATI,22
2019,5,NCR,CITY OF MALABON,30
2019,5,NCR,CITY OF MANDALUYONG,30
2019,5,NCR,CITY OF MANILA,46
2019,5,NCR,CITY OF MARIKINA,13
2019,5,NCR,CITY OF MUNTINLUPA,13
2019,5,NCR,CITY OF NAVOTAS,12
2019,5,NCR,CITY OF PARAÑAQUE,27
2019,5,NCR,CITY OF PASIG,18
2019,5,NCR,CITY OF SAN JUAN,1
2019,5,NCR,CITY OF VALENZUELA,45
2019,5,NCR,PASAY CITY,15
2019,5,NCR,PATEROS,1
2019,5,NCR,QUEZON CITY,139
2019,5,NCR,TAGUIG CITY,24
2019,6,1,DAGUPAN CITY,16
2019,6,1,ILOCOS NORTE,223
2019,6,1,ILOCOS SUR,467
2019,6,1,LA UNION,98
2019,6,1,PANGASINAN,467
2019,6,2,BATANES,2
2019,6,2,CAGAYAN,534
2019,6,2,CITY OF SANTIAGO,22
2019,6,2,ISABELA,498
2019,6,2,NUEVA VIZCAYA,246
2019,6,2,QUIRINO,153
2019,6,3,ANGELES CITY,16
2019,6,3,AURORA,157
2019,6,3,BATAAN,92
2019,6,3,BULACAN,326
2019,6,3,NUEVA ECIJA,385
2019,6,3,OLONGAPO CITY,7
2019,6,3,PAMPANGA,148
2019,6,3,TARLAC,604
2019,6,3,ZAMBALES,98
2019,6,5,ALBAY,253
2019,6,5,CAMARINES NORTE,7
2019,6,5,CAMARINES SUR,187
2019,6,5,CATANDUANES,184
2019,6,5,MASBATE,50
2019,6,5,NAGA CITY,32
2019,6,5,SORSOGON,171
2019,6,6,AKLAN,893
2019,6,6,ANTIQUE,339
2019,6,6,BACOLOD CITY,127
2019,6,6,CAPIZ,"1,151"
2019,6,6,GUIMARAS,291
2019,6,6,ILOILO,"3,492"
2019,6,6,ILOILO CITY,224
2019,6,6,NEGROS OCCIDENTAL,899
2019,6,7,BOHOL,265
2019,6,7,CEBU,390
2019,6,7,CEBU CITY,142
2019,6,7,LAPU-LAPU CITY (OPON),51
2019,6,7,MANDAUE CITY,38
2019,6,7,NEGROS ORIENTAL,437
2019,6,7,SIQUIJOR,11
2019,6,8,BILIRAN,23
2019,6,8,EASTERN SAMAR,191
2019,6,8,LEYTE,628
2019,6,8,NORTHERN SAMAR,104
2019,6,8,ORMOC CITY,65
2019,6,8,SAMAR (WESTERN SAMAR),243
2019,6,8,SOUTHERN LEYTE,50
2019,6,8,TACLOBAN CITY,92
2019,6,9,CITY OF ISABELA,82
2019,6,9,ZAMBOANGA CITY,992
2019,6,9,ZAMBOANGA DEL NORTE,350
2019,6,9,ZAMBOANGA DEL SUR,783
2019,6,9,ZAMBOANGA SIBUGAY,"1,234"
2019,6,10,BUKIDNON,"1,522"
2019,6,10,CAGAYAN DE ORO CITY,167
2019,6,10,CAMIGUIN,22
2019,6,10,ILIGAN CITY,87
2019,6,10,LANAO DEL NORTE,340
2019,6,10,MISAMIS OCCIDENTAL,295
2019,6,10,MISAMIS ORIENTAL,329
2019,6,11,DAVAO CITY,431
2019,6,11,DAVAO DE ORO,113
2019,6,11,DAVAO DEL NORTE,141
2019,6,11,DAVAO DEL SUR,46
2019,6,11,DAVAO OCCIDENTAL,3
2019,6,11,DAVAO ORIENTAL,27
2019,6,12,COTABATO (NORTH COTABATO),858
2019,6,12,GENERAL SANTOS CITY (DADIANGAS),71
2019,6,12,SARANGANI,164
2019,6,12,SOUTH COTABATO,992
2019,6,12,SULTAN KUDARAT,642
2019,6,4A,BATANGAS,649
2019,6,4A,CAVITE,889
2019,6,4A,LAGUNA,"1,028"
2019,6,4A,LUCENA CITY,19
2019,6,4A,QUEZON,788
2019,6,4A,RIZAL,283
2019,6,4B,MARINDUQUE,110
2019,6,4B,OCCIDENTAL MINDORO,101
2019,6,4B,ORIENTAL MINDORO,328
2019,6,4B,PALAWAN,222
2019,6,4B,PUERTO PRINCESA CITY,124
2019,6,4B,ROMBLON,61
2019,6,BARMM,BASILAN,59
2019,6,BARMM,COTABATO CITY,111
2019,6,BARMM,LANAO DEL SUR,192
2019,6,BARMM,MAGUINDANAO,276
2019,6,BARMM,SULU,24
2019,6,BARMM,TAWI-TAWI,14
2019,6,CAR,ABRA,195
2019,6,CAR,APAYAO,144
2019,6,CAR,BAGUIO CITY,69
2019,6,CAR,BENGUET,96
2019,6,CAR,IFUGAO,103
2019,6,CAR,KALINGA,114
2019,6,CAR,MOUNTAIN PROVINCE,55
2019,6,CARAGA,AGUSAN DEL NORTE,77
2019,6,CARAGA,AGUSAN DEL SUR,138
2019,6,CARAGA,BUTUAN CITY,55
2019,6,CARAGA,DINAGAT ISLANDS,13
2019,6,CARAGA,SURIGAO DEL NORTE,102
2019,6,CARAGA,SURIGAO DEL SUR,135
2019,6,NCR,CALOOCAN CITY,95
2019,6,NCR,CITY OF LAS PIÑAS,28
2019,6,NCR,CITY OF MAKATI,53
2019,6,NCR,CITY OF MALABON,54
2019,6,NCR,CITY OF MANDALUYONG,32
2019,6,NCR,CITY OF MANILA,114
2019,6,NCR,CITY OF MARIKINA,26
2019,6,NCR,CITY OF MUNTINLUPA,25
2019,6,NCR,CITY OF NAVOTAS,10
2019,6,NCR,CITY OF PARAÑAQUE,59
2019,6,NCR,CITY OF PASIG,34
2019,6,NCR,CITY OF SAN JUAN,10
2019,6,NCR,CITY OF VALENZUELA,66
2019,6,NCR,PASAY CITY,32
2019,6,NCR,PATEROS,5
2019,6,NCR,QUEZON CITY,348
2019,6,NCR,TAGUIG CITY,56
2019,7,1,DAGUPAN CITY,52
2019,7,1,ILOCOS NORTE,694
2019,7,1,ILOCOS SUR,"1,341"
2019,7,1,LA UNION,278
2019,7,1,PANGASINAN,"1,473"
2019,7,2,BATANES,3
2019,7,2,CAGAYAN,844
2019,7,2,CITY OF SANTIAGO,52
2019,7,2,ISABELA,990
2019,7,2,NUEVA VIZCAYA,435
2019,7,2,QUIRINO,208
2019,7,3,ANGELES CITY,24
2019,7,3,AURORA,244
2019,7,3,BATAAN,339
2019,7,3,BULACAN,621
2019,7,3,NUEVA ECIJA,893
2019,7,3,OLONGAPO CITY,30
2019,7,3,PAMPANGA,346
2019,7,3,TARLAC,"1,241"
2019,7,3,ZAMBALES,410
2019,7,5,ALBAY,343
2019,7,5,CAMARINES NORTE,23
2019,7,5,CAMARINES SUR,711
2019,7,5,CATANDUANES,217
2019,7,5,MASBATE,125
2019,7,5,NAGA CITY,135
2019,7,5,SORSOGON,460
2019,7,6,AKLAN,"1,916"
2019,7,6,ANTIQUE,917
2019,7,6,BACOLOD CITY,623
2019,7,6,CAPIZ,"2,298"
2019,7,6,GUIMARAS,955
2019,7,6,ILOILO,"8,934"
2019,7,6,ILOILO CITY,"1,111"
2019,7,6,NEGROS OCCIDENTAL,"2,317"
2019,7,7,BOHOL,687
2019,7,7,CEBU,"1,140"
2019,7,7,CEBU CITY,255
2019,7,7,LAPU-LAPU CITY (OPON),81
2019,7,7,MANDAUE CITY,63
2019,7,7,NEGROS ORIENTAL,874
2019,7,7,SIQUIJOR,43
2019,7,8,BILIRAN,36
2019,7,8,EASTERN SAMAR,965
2019,7,8,LEYTE,"2,199"
2019,7,8,NORTHERN SAMAR,341
2019,7,8,ORMOC CITY,229
2019,7,8,SAMAR (WESTERN SAMAR),"1,741"
2019,7,8,SOUTHERN LEYTE,190
2019,7,8,TACLOBAN CITY,"1,021"
2019,7,9,CITY OF ISABELA,173
2019,7,9,ZAMBOANGA CITY,"1,462"
2019,7,9,ZAMBOANGA DEL NORTE,973
2019,7,9,ZAMBOANGA DEL SUR,"1,037"
2019,7,9,ZAMBOANGA SIBUGAY,"1,216"
2019,7,10,BUKIDNON,"1,827"
2019,7,10,CAGAYAN DE ORO CITY,677
2019,7,10,CAMIGUIN,55
2019,7,10,ILIGAN CITY,323
2019,7,10,LANAO DEL NORTE,"1,019"
2019,7,10,MISAMIS OCCIDENTAL,408
2019,7,10,MISAMIS ORIENTAL,917
2019,7,11,DAVAO CITY,874
2019,7,11,DAVAO DE ORO,122
2019,7,11,DAVAO DEL NORTE,193
2019,7,11,DAVAO DEL SUR,138
2019,7,11,DAVAO OCCIDENTAL,16
2019,7,11,DAVAO ORIENTAL,48
2019,7,12,COTABATO (NORTH COTABATO),"1,173"
2019,7,12,GENERAL SANTOS CITY (DADIANGAS),207
2019,7,12,SARANGANI,330
2019,7,12,SOUTH COTABATO,"1,422"
2019,7,12,SULTAN KUDARAT,538
2019,7,4A,BATANGAS,"1,915"
2019,7,4A,CAVITE,"3,817"
2019,7,4A,LAGUNA,"3,088"
2019,7,4A,LUCENA CITY,72
2019,7,4A,QUEZON,"1,737"
2019,7,4A,RIZAL,"1,278"
2019,7,4B,MARINDUQUE,229
2019,7,4B,OCCIDENTAL MINDORO,309
2019,7,4B,ORIENTAL MINDORO,678
2019,7,4B,PALAWAN,758
2019,7,4B,PUERTO PRINCESA CITY,180
2019,7,4B,ROMBLON,158
2019,7,BARMM,BASILAN,121
2019,7,BARMM,COTABATO CITY,132
2019,7,BARMM,LANAO DEL SUR,486
2019,7,BARMM,MAGUINDANAO,351
2019,7,BARMM,SULU,28
2019,7,BARMM,TAWI-TAWI,12
2019,7,CAR,ABRA,342
2019,7,CAR,APAYAO,250
2019,7,CAR,BAGUIO CITY,184
2019,7,CAR,BENGUET,222
2019,7,CAR,IFUGAO,185
2019,7,CAR,KALINGA,307
2019,7,CAR,MOUNTAIN PROVINCE,219
2019,7,CARAGA,AGUSAN DEL NORTE,295
2019,7,CARAGA,AGUSAN DEL SUR,261
2019,7,CARAGA,BUTUAN CITY,106
2019,7,CARAGA,DINAGAT ISLANDS,52
2019,7,CARAGA,SURIGAO DEL NORTE,213
2019,7,CARAGA,SURIGAO DEL SUR,204
2019,7,NCR,CALOOCAN CITY,367
2019,7,NCR,CITY OF LAS PIÑAS,177
2019,7,NCR,CITY OF MAKATI,161
2019,7,NCR,CITY OF MALABON,147
2019,7,NCR,CITY OF MANDALUYONG,67
2019,7,NCR,CITY OF MANILA,264
2019,7,NCR,CITY OF MARIKINA,67
2019,7,NCR,CITY OF MUNTINLUPA,183
2019,7,NCR,CITY OF NAVOTAS,29
2019,7,NCR,CITY OF PARAÑAQUE,210
2019,7,NCR,CITY OF PASIG,135
2019,7,NCR,CITY OF SAN JUAN,40
2019,7,NCR,CITY OF VALENZUELA,155
2019,7,NCR,PASAY CITY,100
2019,7,NCR,PATEROS,7
2019,7,NCR,QUEZON CITY,"1,334"
2019,7,NCR,TAGUIG CITY,188
2019,8,1,DAGUPAN CITY,71
2019,8,1,ILOCOS NORTE,692
2019,8,1,ILOCOS SUR,"1,255"
2019,8,1,LA UNION,667
2019,8,1,PANGASINAN,"2,145"
2019,8,2,CAGAYAN,769
2019,8,2,CITY OF SANTIAGO,54
2019,8,2,ISABELA,746
2019,8,2,NUEVA VIZCAYA,578
2019,8,2,QUIRINO,310
2019,8,3,ANGELES CITY,170
2019,8,3,AURORA,377
2019,8,3,BATAAN,431
2019,8,3,BULACAN,"2,073"
2019,8,3,NUEVA ECIJA,"2,309"
2019,8,3,OLONGAPO CITY,95
2019,8,3,PAMPANGA,"1,238"
2019,8,3,TARLAC,"1,905"
2019,8,3,ZAMBALES,301
2019,8,5,ALBAY,332
2019,8,5,CAMARINES NORTE,230
2019,8,5,CAMARINES SUR,"1,024"
2019,8,5,CATANDUANES,206
2019,8,5,MASBATE,187
2019,8,5,NAGA CITY,225
2019,8,5,SORSOGON,630
2019,8,6,AKLAN,"1,021"
2019,8,6,ANTIQUE,678
2019,8,6,BACOLOD CITY,636
2019,8,6,CAPIZ,"1,057"
2019,8,6,GUIMARAS,549
2019,8,6,ILOILO,"4,847"
2019,8,6,ILOILO CITY,860
2019,8,6,NEGROS OCCIDENTAL,"2,576"
2019,8,7,BOHOL,"1,108"
2019,8,7,CEBU,"1,801"
2019,8,7,CEBU CITY,563
2019,8,7,LAPU-LAPU CITY (OPON),173
2019,8,7,MANDAUE CITY,132
2019,8,7,NEGROS ORIENTAL,"1,242"
2019,8,7,SIQUIJOR,93
2019,8,8,BILIRAN,145
2019,8,8,EASTERN SAMAR,934
2019,8,8,LEYTE,"1,596"
2019,8,8,NORTHERN SAMAR,574
2019,8,8,ORMOC CITY,341
2019,8,8,SAMAR (WESTERN SAMAR),"2,246"
2019,8,8,SOUTHERN LEYTE,272
2019,8,8,TACLOBAN CITY,865
2019,8,9,CITY OF ISABELA,163
2019,8,9,ZAMBOANGA CITY,"1,287"
2019,8,9,ZAMBOANGA DEL NORTE,"1,109"
2019,8,9,ZAMBOANGA DEL SUR,676
2019,8,9,ZAMBOANGA SIBUGAY,734
2019,8,10,BUKIDNON,"1,245"
2019,8,10,CAGAYAN DE ORO CITY,853
2019,8,10,CAMIGUIN,71
2019,8,10,ILIGAN CITY,519
2019,8,10,LANAO DEL NORTE,709
2019,8,10,MISAMIS OCCIDENTAL,485
2019,8,10,MISAMIS ORIENTAL,906
2019,8,11,DAVAO CITY,811
2019,8,11,DAVAO DE ORO,124
2019,8,11,DAVAO DEL NORTE,166
2019,8,11,DAVAO DEL SUR,140
2019,8,11,DAVAO OCCIDENTAL,20
2019,8,11,DAVAO ORIENTAL,53
2019,8,12,COTABATO (NORTH COTABATO),849
2019,8,12,GENERAL SANTOS CITY (DADIANGAS),423
2019,8,12,SARANGANI,455
2019,8,12,SOUTH COTABATO,952
2019,8,12,SULTAN KUDARAT,325
2019,8,4A,BATANGAS,"3,305"
2019,8,4A,CAVITE,"5,004"
2019,8,4A,LAGUNA,"6,138"
2019,8,4A,LUCENA CITY,154
2019,8,4A,QUEZON,"2,234"
2019,8,4A,RIZAL,"2,437"
2019,8,4B,MARINDUQUE,211
2019,8,4B,OCCIDENTAL MINDORO,324
2019,8,4B,ORIENTAL MINDORO,418
2019,8,4B,PALAWAN,582
2019,8,4B,PUERTO PRINCESA CITY,239
2019,8,4B,ROMBLON,243
2019,8,BARMM,BASILAN,54
2019,8,BARMM,COTABATO CITY,197
2019,8,BARMM,LANAO DEL SUR,503
2019,8,BARMM,MAGUINDANAO,159
2019,8,BARMM,SULU,41
2019,8,BARMM,TAWI-TAWI,28
2019,8,CAR,ABRA,240
2019,8,CAR,APAYAO,178
2019,8,CAR,BAGUIO CITY,192
2019,8,CAR,BENGUET,211
2019,8,CAR,IFUGAO,187
2019,8,CAR,KALINGA,313
2019,8,CAR,MOUNTAIN PROVINCE,191
2019,8,CARAGA,AGUSAN DEL NORTE,182
2019,8,CARAGA,AGUSAN DEL SUR,210
2019,8,CARAGA,BUTUAN CITY,76
2019,8,CARAGA,DINAGAT ISLANDS,151
2019,8,CARAGA,SURIGAO DEL NORTE,324
2019,8,CARAGA,SURIGAO DEL SUR,229
2019,8,NCR,CALOOCAN CITY,833
2019,8,NCR,CITY OF LAS PIÑAS,390
2019,8,NCR,CITY OF MAKATI,503
2019,8,NCR,CITY OF MALABON,259
2019,8,NCR,CITY OF MANDALUYONG,104
2019,8,NCR,CITY OF MANILA,782
2019,8,NCR,CITY OF MARIKINA,210
2019,8,NCR,CITY OF MUNTINLUPA,437
2019,8,NCR,CITY OF NAVOTAS,73
2019,8,NCR,CITY OF PARAÑAQUE,724
2019,8,NCR,CITY OF PASIG,482
2019,8,NCR,CITY OF SAN JUAN,89
2019,8,NCR,CITY OF VALENZUELA,359
2019,8,NCR,PASAY CITY,245
2019,8,NCR,PATEROS,51
2019,8,NCR,QUEZON CITY,"2,892"
2019,8,NCR,TAGUIG CITY,492
2019,9,1,DAGUPAN CITY,116
2019,9,1,ILOCOS NORTE,474
2019,9,1,ILOCOS SUR,498
2019,9,1,LA UNION,357
2019,9,1,PANGASINAN,"1,845"
2019,9,2,BATANES,1
2019,9,2,CAGAYAN,347
2019,9,2,CITY OF SANTIAGO,14
2019,9,2,ISABELA,356
2019,9,2,NUEVA VIZCAYA,472
2019,9,2,QUIRINO,224
2019,9,3,ANGELES CITY,370
2019,9,3,AURORA,126
2019,9,3,BATAAN,565
2019,9,3,BULACAN,"1,828"
2019,9,3,NUEVA ECIJA,"1,400"
2019,9,3,OLONGAPO CITY,114
2019,9,3,PAMPANGA,"1,394"
2019,9,3,TARLAC,"1,053"
2019,9,3,ZAMBALES,219
2019,9,5,ALBAY,216
2019,9,5,CAMARINES NORTE,272
2019,9,5,CAMARINES SUR,589
2019,9,5,CATANDUANES,156
2019,9,5,MASBATE,126
2019,9,5,NAGA CITY,155
2019,9,5,SORSOGON,337
2019,9,6,AKLAN,439
2019,9,6,ANTIQUE,318
2019,9,6,BACOLOD CITY,416
2019,9,6,CAPIZ,517
2019,9,6,GUIMARAS,217
2019,9,6,ILOILO,"1,732"
2019,9,6,ILOILO CITY,336
2019,9,6,NEGROS OCCIDENTAL,"1,409"
2019,9,7,BOHOL,936
2019,9,7,CEBU,"1,470"
2019,9,7,CEBU CITY,429
2019,9,7,LAPU-LAPU CITY (OPON),243
2019,9,7,MANDAUE CITY,162
2019,9,7,NEGROS ORIENTAL,"1,106"
2019,9,7,SIQUIJOR,51
2019,9,8,BILIRAN,61
2019,9,8,EASTERN SAMAR,634
2019,9,8,LEYTE,877
2019,9,8,NORTHERN SAMAR,358
2019,9,8,ORMOC CITY,166
2019,9,8,SAMAR (WESTERN SAMAR),984
2019,9,8,SOUTHERN LEYTE,212
2019,9,8,TACLOBAN CITY,303
2019,9,9,CITY OF ISABELA,106
2019,9,9,ZAMBOANGA CITY,686
2019,9,9,ZAMBOANGA DEL NORTE,718
2019,9,9,ZAMBOANGA DEL SUR,222
2019,9,9,ZAMBOANGA SIBUGAY,441
2019,9,10,BUKIDNON,668
2019,9,10,CAGAYAN DE ORO CITY,581
2019,9,10,CAMIGUIN,119
2019,9,10,ILIGAN CITY,270
2019,9,10,LANAO DEL NORTE,310
2019,9,10,MISAMIS OCCIDENTAL,322
2019,9,10,MISAMIS ORIENTAL,588
2019,9,11,DAVAO CITY,375
2019,9,11,DAVAO DE ORO,127
2019,9,11,DAVAO DEL NORTE,137
2019,9,11,DAVAO DEL SUR,56
2019,9,11,DAVAO OCCIDENTAL,12
2019,9,11,DAVAO ORIENTAL,28
2019,9,12,COTABATO (NORTH COTABATO),373
2019,9,12,GENERAL SANTOS CITY (DADIANGAS),350
2019,9,12,SARANGANI,147
2019,9,12,SOUTH COTABATO,371
2019,9,12,SULTAN KUDARAT,205
2019,9,4A,BATANGAS,"2,413"
2019,9,4A,CAVITE,"4,166"
2019,9,4A,LAGUNA,"4,562"
2019,9,4A,LUCENA CITY,147
2019,9,4A,QUEZON,"1,843"
2019,9,4A,RIZAL,"1,879"
2019,9,4B,MARINDUQUE,135
2019,9,4B,OCCIDENTAL MINDORO,206
2019,9,4B,ORIENTAL MINDORO,298
2019,9,4B,PALAWAN,385
2019,9,4B,PUERTO PRINCESA CITY,169
2019,9,4B,ROMBLON,116
2019,9,BARMM,BASILAN,36
2019,9,BARMM,COTABATO CITY,82
2019,9,BARMM,LANAO DEL SUR,353
2019,9,BARMM,MAGUINDANAO,123
2019,9,BARMM,SULU,21
2019,9,BARMM,TAWI-TAWI,13
2019,9,CAR,ABRA,158
2019,9,CAR,APAYAO,101
2019,9,CAR,BAGUIO CITY,158
2019,9,CAR,BENGUET,224
2019,9,CAR,IFUGAO,164
2019,9,CAR,KALINGA,178
2019,9,CAR,MOUNTAIN PROVINCE,121
2019,9,CARAGA,AGUSAN DEL NORTE,123
2019,9,CARAGA,AGUSAN DEL SUR,187
2019,9,CARAGA,BUTUAN CITY,50
2019,9,CARAGA,DINAGAT ISLANDS,95
